month,app_type,classification,score_borda,relative_score
2017-03-01,Paid,Subject Learning,95.0,0.0822867042009528
2017-03-01,Paid,Teaching and Learning,77.0,0.06669553919445648
2017-03-01,Paid,Translating,83.0,0.07189259419662192
2017-03-01,Paid,Well-being,68.0,0.058899956691208316
2017-04-01,Free,Cognitive Development,120.0,0.11605415860735009
2017-04-01,Free,Education Management,114.0,0.1102514506769826
2017-04-01,Free,Licensing Exam,136.0,0.13152804642166344
2017-04-01,Free,Non-Education,108.0,0.10444874274661509
2017-04-01,Free,Parents,135.0,0.13056092843326886
2017-04-01,Free,Preschool,100.0,0.09671179883945841
2017-04-01,Free,Professional & Career,86.0,0.08317214700193423
2017-04-01,Free,Subject Learning,101.0,0.097678916827853
2017-04-01,Free,Teaching and Learning,134.0,0.12959381044487428
2017-04-01,Paid,Cognitive Development,79.0,0.06848721283051581
2017-04-01,Paid,Education Management,96.0,0.08322496749024708
2017-04-01,Paid,Entertainment,124.0,0.10749891634156913
2017-04-01,Paid,Hobby,148.0,0.1283051582141309
2017-04-01,Paid,Licensing Exams,122.0,0.10576506285218899
2017-04-01,Paid,Parents,86.0,0.07455570004334634
2017-04-01,Paid,Preschool,101.0,0.08755960121369745
2017-04-01,Paid,Professional,73.0,0.06328565236237538
2017-04-01,Paid,Subject Learning,97.0,0.08409189423493715
2017-04-01,Paid,Teaching and Learning,62.5,0.054182921543129606
2017-04-01,Paid,Translating,82.0,0.07108799306458605
2017-04-01,Paid,Well-being,83.0,0.07195491980927611
2017-05-01,Free,Cognitive Development,120.5,0.11842751842751843
2017-05-01,Free,Education Management,103.0,0.10122850122850123
2017-05-01,Free,Licensing Exam,138.0,0.13562653562653562
2017-05-01,Free,Non-Education,110.0,0.10810810810810811
2017-05-01,Free,Parents,135.0,0.13267813267813267
2017-05-01,Free,Preschool,95.0,0.09336609336609336
2017-05-01,Free,Professional & Career,82.0,0.08058968058968059
2017-05-01,Free,Subject Learning,104.0,0.10221130221130222
2017-05-01,Free,Teaching and Learning,130.0,0.12776412776412777
2017-05-01,Paid,Cognitive Development,87.5,0.07258399004562423
2017-05-01,Paid,Education Management,80.0,0.06636250518457072
2017-05-01,Paid,Entertainment,124.0,0.10286188303608461
2017-05-01,Paid,Hobby,161.0,0.13355454168394856
2017-05-01,Paid,Licensing Exams,118.0,0.09788469514724181
2017-05-01,Paid,Parents,100.5,0.08336789713811696
2017-05-01,Paid,Preschool,101.0,0.08378266279552053
2017-05-01,Paid,Professional,80.0,0.06636250518457072
2017-05-01,Paid,Subject Learning,96.0,0.07963500622148487
2017-05-01,Paid,Teaching and Learning,77.0,0.06387391124014932
2017-05-01,Paid,Translating,83.5,0.06926586478639568
2017-05-01,Paid,Well-being,97.0,0.080464537536292
2017-06-01,Free,Cognitive Development,126.0,0.12481426448736999
2017-06-01,Free,Education Management,103.0,0.1020307082714215
2017-06-01,Free,Licensing Exam,137.0,0.1357107478949975
2017-06-01,Free,Non-Education,116.0,0.11490837048043585
2017-06-01,Free,Parents,131.5,0.13026250619118376
2017-06-01,Free,Preschool,100.0,0.09905894006934125
2017-06-01,Free,Professional & Career,73.0,0.07231302625061913
2017-06-01,Free,Subject Learning,99.0,0.09806835066864784
2017-06-01,Free,Teaching and Learning,124.0,0.12283308568598315
2017-06-01,Paid,Cognitive Development,53.5,0.04759786476868327
2017-06-01,Paid,Education Management,87.0,0.07740213523131673
2017-06-01,Paid,Entertainment,122.0,0.10854092526690391
2017-06-01,Paid,Hobby,147.0,0.1307829181494662
2017-06-01,Paid,Licensing Exams,116.0,0.10320284697508897
2017-06-01,Paid,Parents,102.5,0.09119217081850534
2017-06-01,Paid,Preschool,96.0,0.08540925266903915
2017-06-01,Paid,Professional,67.0,0.059608540925266906
2017-06-01,Paid,Subject Learning,93.0,0.08274021352313167
2017-06-01,Paid,Teaching and Learning,97.0,0.08629893238434164
2017-06-01,Paid,Translating,70.0,0.06227758007117438
2017-06-01,Paid,Well-being,73.0,0.06494661921708185
2017-07-01,Free,Cognitive Development,127.0,0.12537018756169793
2017-07-01,Free,Education Management,96.5,0.09526159921026653
2017-07-01,Free,Licensing Exam,140.0,0.13820335636722605
2017-07-01,Free,Non-Education,123.0,0.12142152023692004
2017-07-01,Free,Parents,125.5,0.12388943731490622
2017-07-01,Free,Preschool,103.0,0.1016781836130306
2017-07-01,Free,Professional & Career,80.0,0.07897334649555775
2017-07-01,Free,Subject Learning,99.0,0.09772951628825272
2017-07-01,Free,Teaching and Learning,119.0,0.11747285291214216
2017-07-01,Paid,Cognitive Development,58.0,0.05407925407925408
2017-07-01,Paid,Education Management,85.0,0.07925407925407925
2017-07-01,Paid,Entertainment,113.0,0.10536130536130536
2017-07-01,Paid,Hobby,153.0,0.14265734265734265
2017-07-01,Paid,Licensing Exams,110.0,0.10256410256410256
2017-07-01,Paid,Parents,104.0,0.09696969696969697
2017-07-01,Paid,Preschool,99.0,0.09230769230769231
2017-07-01,Paid,Professional,62.0,0.05780885780885781
2017-07-01,Paid,Subject Learning,93.0,0.08671328671328671
2017-07-01,Paid,Teaching and Learning,56.0,0.052214452214452214
2017-07-01,Paid,Translating,82.0,0.07645687645687646
2017-07-01,Paid,Well-being,57.5,0.053613053613053616
2017-08-01,Free,Cognitive Development,114.0,0.11434302908726178
2017-08-01,Free,Education Management,117.0,0.11735205616850551
2017-08-01,Free,Licensing Exam,127.0,0.12738214643931794
2017-08-01,Free,Non-Education,121.0,0.1213640922768305
2017-08-01,Free,Parents,119.0,0.119358074222668
2017-08-01,Free,Preschool,95.0,0.09528585757271815
2017-08-01,Free,Professional & Career,87.0,0.08726178535606821
2017-08-01,Free,Subject Learning,98.0,0.09829488465396188
2017-08-01,Free,Teaching and Learning,119.0,0.119358074222668
2017-08-01,Paid,Cognitive Development,60.5,0.052562988705473504
2017-08-01,Paid,Education Management,94.5,0.08210251954821894
2017-08-01,Paid,Entertainment,130.0,0.11294526498696786
2017-08-01,Paid,Hobby,154.0,0.13379669852302345
2017-08-01,Paid,Licensing Exams,114.0,0.09904430929626412
2017-08-01,Paid,Parents,105.0,0.09122502172024327
2017-08-01,Paid,Preschool,92.0,0.07993049522154648
2017-08-01,Paid,Professional,64.0,0.05560382276281494
2017-08-01,Paid,Subject Learning,93.0,0.08079930495221546
2017-08-01,Paid,Teaching and Learning,76.0,0.06602953953084274
2017-08-01,Paid,Translating,85.0,0.0738488271068636
2017-08-01,Paid,Well-being,83.0,0.07211120764552563
2017-09-01,Free,Cognitive Development,122.0,0.12261306532663317
2017-09-01,Free,Education Management,122.0,0.12261306532663317
2017-09-01,Free,Licensing Exam,132.0,0.13266331658291458
2017-09-01,Free,Non-Education,103.0,0.1035175879396985
2017-09-01,Free,Parents,125.0,0.12562814070351758
2017-09-01,Free,Preschool,84.0,0.08442211055276382
2017-09-01,Free,Professional & Career,72.0,0.07236180904522613
2017-09-01,Free,Subject Learning,101.0,0.10150753768844221
2017-09-01,Free,Teaching and Learning,134.0,0.13467336683417086
2017-09-01,Paid,Cognitive Development,81.0,0.07152317880794702
2017-09-01,Paid,Education Management,86.0,0.07593818984547461
2017-09-01,Paid,Entertainment,115.0,0.10154525386313466
2017-09-01,Paid,Hobby,147.0,0.12980132450331125
2017-09-01,Paid,Licensing Exams,113.0,0.09977924944812362
2017-09-01,Paid,Parents,83.0,0.07328918322295806
2017-09-01,Paid,Preschool,84.0,0.07417218543046358
2017-09-01,Paid,Professional,65.0,0.05739514348785872
2017-09-01,Paid,Subject Learning,97.0,0.08565121412803532
2017-09-01,Paid,Teaching and Learning,95.0,0.08388520971302428
2017-09-01,Paid,Translating,95.5,0.08432671081677705
2017-09-01,Paid,Well-being,71.0,0.06269315673289183
2017-10-01,Free,Cognitive Development,128.0,0.1256133464180569
2017-10-01,Free,Education Management,121.0,0.11874386653581943
2017-10-01,Free,Licensing Exam,134.0,0.13150147203140333
2017-10-01,Free,Non-Education,103.0,0.10107948969578018
2017-10-01,Free,Parents,132.0,0.1295387634936212
2017-10-01,Free,Preschool,78.0,0.07654563297350343
2017-10-01,Free,Professional & Career,89.0,0.0873405299313052
2017-10-01,Free,Subject Learning,100.0,0.09813542688910697
2017-10-01,Free,Teaching and Learning,134.0,0.13150147203140333
2017-10-01,Paid,Cognitive Development,101.0,0.09029950827000446
2017-10-01,Paid,Education Management,86.0,0.07688869021010282
2017-10-01,Paid,Entertainment,113.0,0.10102816271792579
2017-10-01,Paid,Hobby,148.0,0.13232007152436298
2017-10-01,Paid,Licensing Exams,111.0,0.09924005364327224
2017-10-01,Paid,Parents,56.5,0.050514081358962896
2017-10-01,Paid,Preschool,84.0,0.07510058113544926
2017-10-01,Paid,Professional,75.0,0.06705409029950828
2017-10-01,Paid,Subject Learning,92.0,0.08225301743406348
2017-10-01,Paid,Teaching and Learning,92.0,0.08225301743406348
2017-10-01,Paid,Translating,87.0,0.07778274474742959
2017-10-01,Paid,Well-being,73.0,0.06526598122485472
2017-11-01,Free,Cognitive Development,111.0,0.10941350418925579
2017-11-01,Free,Education Management,133.0,0.1310990635781173
2017-11-01,Free,Licensing Exam,134.0,0.13208477082306555
2017-11-01,Free,Non-Education,103.0,0.10152784622966979
2017-11-01,Free,Parents,122.0,0.12025628388368655
2017-11-01,Free,Preschool,85.0,0.08378511582060127
2017-11-01,Free,Professional & Career,94.5,0.09314933464760966
2017-11-01,Free,Subject Learning,103.0,0.10152784622966979
2017-11-01,Free,Teaching and Learning,129.0,0.12715623459832429
2017-11-01,Paid,Cognitive Development,72.5,0.06587914584279873
2017-11-01,Paid,Education Management,85.5,0.07769195820081781
2017-11-01,Paid,Entertainment,110.0,0.09995456610631531
2017-11-01,Paid,Hobby,144.0,0.1308496138119037
2017-11-01,Paid,Licensing Exams,114.0,0.10358927760109041
2017-11-01,Paid,Parents,89.0,0.08087233075874603
2017-11-01,Paid,Preschool,86.0,0.0781462971376647
2017-11-01,Paid,Professional,65.0,0.059064061790095414
2017-11-01,Paid,Subject Learning,90.0,0.0817810086324398
2017-11-01,Paid,Teaching and Learning,96.5,0.08768741481144934
2017-11-01,Paid,Translating,84.0,0.07632894139027714
2017-11-01,Paid,Well-being,64.0,0.05815538391640163
2017-12-01,Free,Cognitive Development,123.0,0.12124199112863479
2017-12-01,Free,Education Management,125.0,0.1232134056185313
2017-12-01,Free,Licensing Exam,136.0,0.13405618531296204
2017-12-01,Free,Non-Education,102.0,0.10054213898472154
2017-12-01,Free,Parents,132.5,0.13060620995564318
2017-12-01,Free,Preschool,91.0,0.08969935929029078
2017-12-01,Free,Professional & Career,83.0,0.08181370133070479
2017-12-01,Free,Subject Learning,99.0,0.09758501724987678
2017-12-01,Free,Teaching and Learning,123.0,0.12124199112863479
2017-12-01,Paid,Cognitive Development,26.0,0.02570439940682155
2017-12-01,Paid,Education Management,76.0,0.07513593672763223
2017-12-01,Paid,Entertainment,110.0,0.10874938210578348
2017-12-01,Paid,Hobby,149.0,0.14730598121601582
2017-12-01,Paid,Licensing Exams,110.0,0.10874938210578348
2017-12-01,Paid,Parents,60.0,0.05931784478497281
2017-12-01,Paid,Preschool,89.0,0.087988136431043
2017-12-01,Paid,Professional,72.0,0.07118141374196738
2017-12-01,Paid,Subject Learning,90.0,0.08897676717745921
2017-12-01,Paid,Teaching and Learning,71.5,0.07068709836875926
2017-12-01,Paid,Translating,81.0,0.0800790904597133
2017-12-01,Paid,Well-being,77.0,0.07612456747404844
2018-01-01,Free,Cognitive Development,137.0,0.13457760314341846
2018-01-01,Free,Education Management,112.0,0.1100196463654224
2018-01-01,Free,Licensing Exam,136.0,0.13359528487229863
2018-01-01,Free,Non-Education,103.0,0.10117878192534381
2018-01-01,Free,Parents,131.0,0.12868369351669942
2018-01-01,Free,Preschool,87.0,0.08546168958742632
2018-01-01,Free,Professional & Career,87.0,0.08546168958742632
2018-01-01,Free,Subject Learning,102.0,0.10019646365422397
2018-01-01,Free,Teaching and Learning,123.0,0.12082514734774066
2018-01-01,Paid,Cognitive Development,65.0,0.05982512655315232
2018-01-01,Paid,Education Management,86.0,0.07915324436263231
2018-01-01,Paid,Entertainment,105.0,0.0966405890473999
2018-01-01,Paid,Hobby,151.0,0.13897837091578463
2018-01-01,Paid,Licensing Exams,114.0,0.10492406810860562
2018-01-01,Paid,Parents,75.0,0.06902899217671422
2018-01-01,Paid,Preschool,94.0,0.08651633686148182
2018-01-01,Paid,Professional,71.0,0.06534744592728946
2018-01-01,Paid,Subject Learning,89.0,0.08191440404970088
2018-01-01,Paid,Teaching and Learning,91.0,0.08375517717441325
2018-01-01,Paid,Translating,78.5,0.07225034514496088
2018-01-01,Paid,Well-being,67.0,0.061665899677864705
2018-02-01,Free,Cognitive Development,146.0,0.14038461538461539
2018-02-01,Free,Education Management,124.0,0.11923076923076924
2018-02-01,Free,Licensing Exam,142.0,0.13653846153846153
2018-02-01,Free,Non-Education,94.0,0.09038461538461538
2018-02-01,Free,Parents,124.0,0.11923076923076924
2018-02-01,Free,Preschool,80.0,0.07692307692307693
2018-02-01,Free,Professional & Career,95.0,0.09134615384615384
2018-02-01,Free,Subject Learning,105.0,0.10096153846153846
2018-02-01,Free,Teaching and Learning,130.0,0.125
2018-02-01,Paid,Cognitive Development,77.0,0.0699046754425783
2018-02-01,Paid,Education Management,87.0,0.07898320472083523
2018-02-01,Paid,Entertainment,101.0,0.09169314571039491
2018-02-01,Paid,Hobby,142.0,0.1289151157512483
2018-02-01,Paid,Licensing Exams,119.0,0.10803449841125738
2018-02-01,Paid,Parents,82.0,0.07444394008170677
2018-02-01,Paid,Preschool,86.0,0.07807535179300953
2018-02-01,Paid,Professional,70.0,0.06354970494779846
2018-02-01,Paid,Subject Learning,93.0,0.08443032228778938
2018-02-01,Paid,Teaching and Learning,88.0,0.07989105764866092
2018-02-01,Paid,Translating,86.5,0.07852927825692238
2018-02-01,Paid,Well-being,70.0,0.06354970494779846
2018-03-01,Free,Cognitive Development,135.0,0.12968299711815562
2018-03-01,Free,Education Management,117.0,0.11239193083573487
2018-03-01,Free,Licensing Exam,142.0,0.13640730067243034
2018-03-01,Free,Non-Education,100.0,0.09606147934678194
2018-03-01,Free,Parents,144.0,0.138328530259366
2018-03-01,Free,Preschool,74.0,0.07108549471661864
2018-03-01,Free,Professional & Career,99.0,0.09510086455331412
2018-03-01,Free,Subject Learning,104.0,0.09990393852065321
2018-03-01,Free,Teaching and Learning,126.0,0.12103746397694524
2018-03-01,Paid,Cognitive Development,56.0,0.04971149578339991
2018-03-01,Paid,Education Management,82.0,0.07279183311140701
2018-03-01,Paid,Entertainment,99.0,0.08788282290279627
2018-03-01,Paid,Hobby,142.0,0.12605415002219264
2018-03-01,Paid,Licensing Exams,120.0,0.10652463382157124
2018-03-01,Paid,Parents,130.0,0.11540168664003551
2018-03-01,Paid,Preschool,89.0,0.079005770084332
2018-03-01,Paid,Professional,71.0,0.06302707501109632
2018-03-01,Paid,Subject Learning,91.5,0.08122503328894808
2018-03-01,Paid,Teaching and Learning,94.0,0.08344429649356414
2018-03-01,Paid,Translating,79.0,0.07012871726586774
2018-03-01,Paid,Well-being,73.0,0.06480248557478917
2018-04-01,Free,Cognitive Development,126.0,0.125
2018-04-01,Free,Education Management,109.0,0.10813492063492064
2018-04-01,Free,Licensing Exam,135.0,0.13392857142857142
2018-04-01,Free,Non-Education,107.0,0.10615079365079365
2018-04-01,Free,Parents,138.0,0.13690476190476192
2018-04-01,Free,Preschool,74.0,0.07341269841269842
2018-04-01,Free,Professional & Career,96.0,0.09523809523809523
2018-04-01,Free,Subject Learning,101.0,0.1001984126984127
2018-04-01,Free,Teaching and Learning,122.0,0.12103174603174603
2018-04-01,Paid,Cognitive Development,81.0,0.07108380868802106
2018-04-01,Paid,Education Management,84.5,0.0741553312856516
2018-04-01,Paid,Entertainment,112.0,0.09828872312417727
2018-04-01,Paid,Hobby,140.0,0.12286090390522159
2018-04-01,Paid,Licensing Exams,117.0,0.10267661254936375
2018-04-01,Paid,Parents,121.0,0.10618692408951294
2018-04-01,Paid,Preschool,86.0,0.07547169811320754
2018-04-01,Paid,Professional,79.0,0.06932865291794647
2018-04-01,Paid,Subject Learning,91.0,0.07985958753839403
2018-04-01,Paid,Teaching and Learning,73.0,0.06406318560772269
2018-04-01,Paid,Translating,80.0,0.07020623080298377
2018-04-01,Paid,Well-being,75.0,0.06581834137779728
2018-05-01,Free,Cognitive Development,120.5,0.12128837443381983
2018-05-01,Free,Education Management,112.0,0.11273276295923502
2018-05-01,Free,Licensing Exam,129.0,0.12984398590840462
2018-05-01,Free,Non-Education,109.0,0.10971313537996981
2018-05-01,Free,Parents,124.0,0.12481127327629592
2018-05-01,Free,Preschool,81.0,0.08152994464016104
2018-05-01,Free,Professional & Career,95.0,0.09562154001006543
2018-05-01,Free,Subject Learning,98.0,0.09864116758933066
2018-05-01,Free,Teaching and Learning,125.0,0.12581781580271767
2018-05-01,Paid,Cognitive Development,101.0,0.08469601677148847
2018-05-01,Paid,Education Management,100.0,0.08385744234800839
2018-05-01,Paid,Entertainment,118.0,0.0989517819706499
2018-05-01,Paid,Hobby,141.0,0.11823899371069183
2018-05-01,Paid,Licensing Exams,118.0,0.0989517819706499
2018-05-01,Paid,Parents,112.0,0.0939203354297694
2018-05-01,Paid,Preschool,86.0,0.07211740041928721
2018-05-01,Paid,Professional,106.0,0.08888888888888889
2018-05-01,Paid,Subject Learning,94.0,0.07882599580712789
2018-05-01,Paid,Teaching and Learning,68.0,0.0570230607966457
2018-05-01,Paid,Translating,86.5,0.07253668763102725
2018-05-01,Paid,Well-being,62.0,0.0519916142557652
2018-06-01,Free,Cognitive Development,122.0,0.12392077196546471
2018-06-01,Free,Education Management,107.0,0.10868461147790756
2018-06-01,Free,Licensing Exam,128.5,0.13052310817673946
2018-06-01,Free,Non-Education,113.0,0.11477907567293043
2018-06-01,Free,Parents,134.0,0.1361097003555104
2018-06-01,Free,Preschool,74.0,0.07516505840528187
2018-06-01,Free,Professional & Career,88.0,0.0893854748603352
2018-06-01,Free,Subject Learning,97.0,0.09852717115286948
2018-06-01,Free,Teaching and Learning,121.0,0.12290502793296089
2018-06-01,Paid,Cognitive Development,62.0,0.054601497137824744
2018-06-01,Paid,Education Management,95.0,0.08366358432408631
2018-06-01,Paid,Entertainment,116.0,0.10215763980625275
2018-06-01,Paid,Hobby,140.0,0.12329370321444298
2018-06-01,Paid,Licensing Exams,112.0,0.09863496257155438
2018-06-01,Paid,Parents,107.0,0.09423161602818142
2018-06-01,Paid,Preschool,84.0,0.07397622192866579
2018-06-01,Paid,Professional,73.0,0.06428885953324527
2018-06-01,Paid,Subject Learning,90.0,0.07926023778071334
2018-06-01,Paid,Teaching and Learning,91.5,0.08058124174372523
2018-06-01,Paid,Translating,80.0,0.07045354469396742
2018-06-01,Paid,Well-being,85.0,0.07485689123734038
2018-07-01,Free,Cognitive Development,122.0,0.1346578366445916
2018-07-01,Free,Education Management,84.0,0.09271523178807947
2018-07-01,Free,Licensing Exam,123.0,0.1357615894039735
2018-07-01,Free,Non-Education,116.0,0.1280353200883002
2018-07-01,Free,Parents,111.0,0.12251655629139073
2018-07-01,Free,Preschool,90.0,0.09933774834437085
2018-07-01,Free,Professional & Career,64.0,0.0706401766004415
2018-07-01,Free,Subject Learning,91.0,0.10044150110375276
2018-07-01,Free,Teaching and Learning,105.0,0.11589403973509933
2018-07-01,Paid,Cognitive Development,92.0,0.07859888936351986
2018-07-01,Paid,Education Management,100.0,0.08543357539513029
2018-07-01,Paid,Entertainment,125.0,0.10679196924391286
2018-07-01,Paid,Hobby,133.0,0.11362665527552328
2018-07-01,Paid,Licensing Exams,112.0,0.09568560444254592
2018-07-01,Paid,Parents,120.0,0.10252029047415634
2018-07-01,Paid,Preschool,84.0,0.07176420333190944
2018-07-01,Paid,Professional,68.0,0.05809483126868859
2018-07-01,Paid,Subject Learning,89.0,0.07603588210166595
2018-07-01,Paid,Teaching and Learning,98.5,0.08415207176420333
2018-07-01,Paid,Translating,82.0,0.07005553182400684
2018-07-01,Paid,Well-being,67.0,0.05724049551473729
2018-08-01,Free,Cognitive Development,107.0,0.11346765641569459
2018-08-01,Free,Education Management,141.0,0.14952279957582185
2018-08-01,Free,Licensing Exam,127.0,0.13467656415694593
2018-08-01,Free,Non-Education,118.0,0.12513255567338283
2018-08-01,Free,Parents,102.0,0.10816542948038176
2018-08-01,Free,Preschool,81.0,0.08589607635206786
2018-08-01,Free,Professional & Career,60.0,0.06362672322375397
2018-08-01,Free,Subject Learning,92.0,0.0975609756097561
2018-08-01,Free,Teaching and Learning,115.0,0.12195121951219512
2018-08-01,Paid,Cognitive Development,46.0,0.04005224205485416
2018-08-01,Paid,Education Management,115.0,0.1001306051371354
2018-08-01,Paid,Entertainment,128.0,0.11144971702220287
2018-08-01,Paid,Hobby,133.0,0.11580322159338267
2018-08-01,Paid,Licensing Exams,110.0,0.09577710056595559
2018-08-01,Paid,Parents,126.5,0.11014366565084893
2018-08-01,Paid,Preschool,82.0,0.07139747496734872
2018-08-01,Paid,Professional,70.0,0.06094906399651719
2018-08-01,Paid,Subject Learning,92.0,0.08010448410970832
2018-08-01,Paid,Teaching and Learning,109.0,0.09490639965171964
2018-08-01,Paid,Translating,83.0,0.07226817588158467
2018-08-01,Paid,Well-being,54.0,0.047017849368741836
2018-09-01,Free,Cognitive Development,121.0,0.12003968253968254
2018-09-01,Free,Education Management,139.0,0.1378968253968254
2018-09-01,Free,Licensing Exam,136.0,0.1349206349206349
2018-09-01,Free,Non-Education,104.0,0.10317460317460317
2018-09-01,Free,Parents,128.0,0.12698412698412698
2018-09-01,Free,Preschool,80.0,0.07936507936507936
2018-09-01,Free,Professional & Career,76.0,0.07539682539682539
2018-09-01,Free,Subject Learning,93.0,0.09226190476190477
2018-09-01,Free,Teaching and Learning,131.0,0.12996031746031747
2018-09-01,Paid,Cognitive Development,50.0,0.045167118337850046
2018-09-01,Paid,Education Management,100.0,0.09033423667570009
2018-09-01,Paid,Entertainment,108.0,0.0975609756097561
2018-09-01,Paid,Hobby,123.0,0.1111111111111111
2018-09-01,Paid,Licensing Exams,114.0,0.10298102981029811
2018-09-01,Paid,Parents,130.0,0.11743450767841011
2018-09-01,Paid,Preschool,80.0,0.07226738934056007
2018-09-01,Paid,Professional,80.0,0.07226738934056007
2018-09-01,Paid,Subject Learning,93.0,0.08401084010840108
2018-09-01,Paid,Teaching and Learning,92.0,0.08310749774164408
2018-09-01,Paid,Translating,84.0,0.07588075880758807
2018-09-01,Paid,Well-being,53.0,0.04787714543812105
2018-10-01,Free,Cognitive Development,129.0,0.12721893491124261
2018-10-01,Free,Education Management,122.0,0.1203155818540434
2018-10-01,Free,Licensing Exam,136.0,0.1341222879684418
2018-10-01,Free,Non-Education,104.0,0.10256410256410256
2018-10-01,Free,Parents,131.0,0.1291913214990138
2018-10-01,Free,Preschool,91.0,0.08974358974358974
2018-10-01,Free,Professional & Career,78.0,0.07692307692307693
2018-10-01,Free,Subject Learning,93.0,0.09171597633136094
2018-10-01,Free,Teaching and Learning,130.0,0.1282051282051282
2018-10-01,Paid,Cognitive Development,78.0,0.06727037516170763
2018-10-01,Paid,Education Management,85.0,0.07330746011211729
2018-10-01,Paid,Entertainment,110.5,0.09529969814575248
2018-10-01,Paid,Hobby,128.0,0.11039241052177663
2018-10-01,Paid,Licensing Exams,117.0,0.10090556274256145
2018-10-01,Paid,Parents,136.0,0.11729193617938767
2018-10-01,Paid,Preschool,83.0,0.07158257869771453
2018-10-01,Paid,Professional,86.0,0.07416990081931867
2018-10-01,Paid,Subject Learning,94.0,0.08106942647692972
2018-10-01,Paid,Teaching and Learning,97.0,0.08365674859853385
2018-10-01,Paid,Translating,88.0,0.07589478223372143
2018-10-01,Paid,Well-being,57.0,0.04915912031047866
2018-11-01,Free,Cognitive Development,113.0,0.11577868852459017
2018-11-01,Free,Education Management,124.0,0.12704918032786885
2018-11-01,Free,Licensing Exam,126.0,0.1290983606557377
2018-11-01,Free,Non-Education,101.0,0.10348360655737705
2018-11-01,Free,Parents,128.0,0.13114754098360656
2018-11-01,Free,Preschool,95.0,0.09733606557377049
2018-11-01,Free,Professional & Career,66.0,0.06762295081967214
2018-11-01,Free,Subject Learning,94.0,0.09631147540983606
