date,app_type,classification,score_borda,relative_score
2017-01-06,Paid,Parents,187,0.0019992729916394037
2017-01-06,Paid,Preschool,17355,0.18554750144332544
2017-01-06,Paid,Professional,661,0.007066948916971369
2017-01-06,Paid,Subject Learning,32553,0.3480338700365642
2017-01-06,Paid,Teaching and Learning,409,0.004372741462997412
2017-01-06,Paid,Translating,1241,0.013267902580879681
2017-01-06,Paid,Well-being,369,0.00394508948617615
2017-01-07,Free,Cognitive Development,8916,0.055441555049807856
2017-01-07,Free,Education Management,3435,0.02135954930418237
2017-01-07,Free,Licensing Exam,9867,0.061355072193411186
2017-01-07,Free,Non-Education,40304,0.2506187118357398
2017-01-07,Free,Parents,2483,0.01543981395117462
2017-01-07,Free,Preschool,12023,0.07476153166934049
2017-01-07,Free,Professional & Career,2657,0.016521782387543683
2017-01-07,Free,Subject Learning,68168,0.42388289868049595
2017-01-07,Free,Teaching and Learning,12965,0.08061908492830405
2017-01-07,Paid,Education Management,860,0.009218565762675528
2017-01-07,Paid,Entertainment,12782,0.13701361346339372
2017-01-07,Paid,Hobby,9146,0.09803837495980276
2017-01-07,Paid,Licensing Exams,17200,0.18437131525351055
2017-01-07,Paid,Parents,162,0.0017365205273877158
2017-01-07,Paid,Preschool,16882,0.18096258977382357
2017-01-07,Paid,Professional,1059,0.011351699003108586
2017-01-07,Paid,Subject Learning,33178,0.35564369171401006
2017-01-07,Paid,Teaching and Learning,468,0.005016614856897845
2017-01-07,Paid,Translating,1092,0.011705434666094973
2017-01-07,Paid,Well-being,461,0.004941580019294673
2017-01-08,Free,Cognitive Development,8808,0.055186586802335784
2017-01-08,Free,Education Management,3437,0.021534548006315633
2017-01-08,Free,Licensing Exam,9728,0.06095085336207113
2017-01-08,Free,Non-Education,40006,0.2506578782486654
2017-01-08,Free,Parents,2716,0.01701711736547956
2017-01-08,Free,Preschool,11888,0.07448434876318889
2017-01-08,Free,Professional & Career,2511,0.015732688403799405
2017-01-08,Free,Subject Learning,67976,0.42590411267888023
2017-01-08,Free,Teaching and Learning,12534,0.07853186636926393
2017-01-08,Paid,Education Management,988,0.010293382230371729
2017-01-08,Paid,Entertainment,13313,0.13870020003333888
2017-01-08,Paid,Hobby,9438,0.09832888814802467
2017-01-08,Paid,Licensing Exams,17814,0.18559343223870645
2017-01-08,Paid,Parents,334,0.0034797466244374064
2017-01-08,Paid,Preschool,17444,0.18173862310385064
2017-01-08,Paid,Professional,906,0.009439073178863144
2017-01-08,Paid,Subject Learning,33786,0.35199616602767125
2017-01-08,Paid,Teaching and Learning,348,0.0036256042673778965
2017-01-08,Paid,Translating,1033,0.010762210368394733
2017-01-08,Paid,Well-being,580,0.006042673778963161
2017-01-09,Free,Cognitive Development,7919,0.05059772920407133
2017-01-09,Free,Education Management,3298,0.0210722706042464
2017-01-09,Free,Licensing Exam,9459,0.06043741893437438
2017-01-09,Free,Non-Education,39197,0.25044566127187573
2017-01-09,Free,Parents,2528,0.016152425739094877
2017-01-09,Free,Preschool,11901,0.07604035550671208
2017-01-09,Free,Professional & Career,2078,0.013277191726993336
2017-01-09,Free,Subject Learning,67884,0.4337386348388911
2017-01-09,Free,Teaching and Learning,12245,0.0782383121737408
2017-01-09,Paid,Education Management,1009,0.010573416607285073
2017-01-09,Paid,Entertainment,13597,0.1424843861340487
2017-01-09,Paid,Hobby,9475,0.09928951670369283
2017-01-09,Paid,Licensing Exams,17520,0.1835939137360104
2017-01-09,Paid,Parents,517,0.005417697111958754
2017-01-09,Paid,Preschool,16697,0.17496961059647065
2017-01-09,Paid,Professional,809,0.008477595674225595
2017-01-09,Paid,Subject Learning,33355,0.34953053611099466
2017-01-09,Paid,Teaching and Learning,302,0.003164689608919814
2017-01-09,Paid,Translating,1268,0.0132875047155971
2017-01-09,Paid,Well-being,879,0.009211133000796411
2017-01-10,Free,Cognitive Development,8493,0.05337447602767705
2017-01-10,Free,Education Management,3199,0.020104197434656645
2017-01-10,Free,Licensing Exam,9482,0.05958987185852276
2017-01-10,Free,Non-Education,40149,0.2523174188196404
2017-01-10,Free,Parents,2511,0.01578044381319876
2017-01-10,Free,Preschool,12270,0.07711112926640733
2017-01-10,Free,Professional & Career,2117,0.013304340721840611
2017-01-10,Free,Subject Learning,68356,0.42958503277380106
2017-01-10,Free,Teaching and Learning,12544,0.07883308928425538
2017-01-10,Paid,Education Management,1040,0.010818683033392281
2017-01-10,Paid,Entertainment,13660,0.1420992406116717
2017-01-10,Paid,Hobby,9636,0.1002392593363154
2017-01-10,Paid,Licensing Exams,16232,0.168854675959638
2017-01-10,Paid,Parents,335,0.0034848642463330905
2017-01-10,Paid,Preschool,17215,0.17908041194216165
2017-01-10,Paid,Professional,913,0.009497555393737646
2017-01-10,Paid,Subject Learning,35069,0.3648080724019557
2017-01-10,Paid,Teaching and Learning,275,0.0028607094559450746
2017-01-10,Paid,Translating,991,0.010308956621242068
2017-01-10,Paid,Well-being,764,0.007947570997607407
2017-01-11,Free,Cognitive Development,8583,0.05405422426551627
2017-01-11,Free,Education Management,3410,0.021475580187045377
2017-01-11,Free,Licensing Exam,9748,0.06139118934408162
2017-01-11,Free,Non-Education,38841,0.2446137859369588
2017-01-11,Free,Parents,2469,0.015549327707277136
2017-01-11,Free,Preschool,11914,0.07503227634852158
2017-01-11,Free,Professional & Career,2004,0.012620839499952767
2017-01-11,Free,Subject Learning,69043,0.434820669458702
2017-01-11,Free,Teaching and Learning,12773,0.08044210725194445
2017-01-11,Paid,Education Management,1083,0.01118397273713017
2017-01-11,Paid,Entertainment,13462,0.13901998244436412
2017-01-11,Paid,Hobby,9745,0.10063510094490628
2017-01-11,Paid,Licensing Exams,16876,0.17427583002013736
2017-01-11,Paid,Parents,392,0.004048123095988021
2017-01-11,Paid,Preschool,17372,0.1793979449579181
2017-01-11,Paid,Professional,927,0.009572984974441059
2017-01-11,Paid,Subject Learning,35000,0.3614395621417876
2017-01-11,Paid,Teaching and Learning,290,0.0029947849434605258
2017-01-11,Paid,Translating,1065,0.010998089533742966
2017-01-11,Paid,Well-being,623,0.006433624206123819
2017-01-12,Free,Cognitive Development,8258,0.05228038187849781
2017-01-12,Free,Education Management,3519,0.022278355997872826
2017-01-12,Free,Licensing Exam,9814,0.06213122641748335
2017-01-12,Free,Non-Education,38261,0.24222568310162323
2017-01-12,Free,Parents,2183,0.013820304388563904
2017-01-12,Free,Preschool,11550,0.07312162880802249
2017-01-12,Free,Professional & Career,1993,0.01261743776747955
2017-01-12,Free,Subject Learning,69710,0.4413254323988959
2017-01-12,Free,Teaching and Learning,12668,0.08019954924156095
2017-01-12,Paid,Education Management,1083,0.01118397273713017
2017-01-12,Paid,Entertainment,13462,0.13901998244436412
2017-01-12,Paid,Hobby,9745,0.10063510094490628
2017-01-12,Paid,Licensing Exams,16876,0.17427583002013736
2017-01-12,Paid,Parents,392,0.004048123095988021
2017-01-12,Paid,Preschool,17372,0.1793979449579181
2017-01-12,Paid,Professional,927,0.009572984974441059
2017-01-12,Paid,Subject Learning,35000,0.3614395621417876
2017-01-12,Paid,Teaching and Learning,290,0.0029947849434605258
2017-01-12,Paid,Translating,1065,0.010998089533742966
2017-01-12,Paid,Well-being,623,0.006433624206123819
2017-01-13,Free,Cognitive Development,7448,0.046941373703250855
2017-01-13,Free,Education Management,5092,0.03209257181752864
2017-01-13,Free,Licensing Exam,10761,0.0678217135366115
2017-01-13,Free,Non-Education,33282,0.20976138555204013
2017-01-13,Free,Parents,2974,0.018743776234353925
2017-01-13,Free,Preschool,9892,0.062344799768066256
2017-01-13,Free,Professional & Career,1826,0.011508451716183681
2017-01-13,Free,Subject Learning,72389,0.4562351102315556
2017-01-13,Free,Teaching and Learning,15002,0.09455081744040941
2017-01-13,Paid,Education Management,1167,0.012142084235059098
2017-01-13,Paid,Entertainment,11034,0.11480356251040452
2017-01-13,Paid,Hobby,8639,0.08988471782919927
2017-01-13,Paid,Licensing Exams,20947,0.2179436490760779
2017-01-13,Paid,Parents,496,0.005160645913101382
2017-01-13,Paid,Preschool,15047,0.15655693357749292
2017-01-13,Paid,Professional,843,0.008771017146662228
2017-01-13,Paid,Subject Learning,35769,0.3721595638421841
2017-01-13,Paid,Teaching and Learning,560,0.00582653570834027
2017-01-13,Paid,Translating,1004,0.010446146162810055
2017-01-13,Paid,Well-being,606,0.00630514399866822
2017-01-14,Free,Cognitive Development,8150,0.05099040254263799
2017-01-14,Free,Education Management,4969,0.031088504323235358
2017-01-14,Free,Licensing Exam,10820,0.06769523380507277
2017-01-14,Free,Non-Education,33639,0.2104621044333496
2017-01-14,Free,Parents,3148,0.019695434012788268
2017-01-14,Free,Preschool,9809,0.061369921293341845
2017-01-14,Free,Professional & Career,1850,0.011574508552623347
2017-01-14,Free,Subject Learning,71142,0.4450992905139082
2017-01-14,Free,Teaching and Learning,16307,0.10202460052304266
2017-01-14,Paid,Education Management,999,0.010389691429284578
2017-01-14,Paid,Entertainment,9901,0.1029713061474941
2017-01-14,Paid,Hobby,7973,0.08291992969538133
2017-01-14,Paid,Licensing Exams,22033,0.229145216477905
2017-01-14,Paid,Parents,458,0.0047632419165288655
2017-01-14,Paid,Preschool,13518,0.14058843717824718
2017-01-14,Paid,Professional,915,0.009516083741536925
2017-01-14,Paid,Subject Learning,38081,0.3960458852037898
2017-01-14,Paid,Teaching and Learning,770,0.008008070471020146
2017-01-14,Paid,Translating,959,0.009973687768452363
2017-01-14,Paid,Well-being,546,0.005678449970359739
2017-01-15,Free,Cognitive Development,8029,0.05078270769425382
2017-01-15,Free,Education Management,4846,0.030650517061446506
2017-01-15,Free,Licensing Exam,11264,0.07124379368141424
2017-01-15,Free,Non-Education,32967,0.2085133297492173
2017-01-15,Free,Parents,3474,0.021972739635052654
2017-01-15,Free,Preschool,7737,0.04893583378134784
2017-01-15,Free,Professional & Career,1728,0.010929445621580595
2017-01-15,Free,Subject Learning,71639,0.4531102748173682
2017-01-15,Free,Teaching and Learning,16421,0.10386135795831884
2017-01-15,Paid,Education Management,1110,0.011270866333617643
2017-01-15,Paid,Entertainment,10803,0.10969294504691117
2017-01-15,Paid,Hobby,8091,0.08215547703180212
2017-01-15,Paid,Licensing Exams,21841,0.22177206449778644
2017-01-15,Paid,Parents,639,0.006488363592055562
2017-01-15,Paid,Preschool,13511,0.13718979732748468
2017-01-15,Paid,Professional,751,0.007625604159051216
2017-01-15,Paid,Subject Learning,39784,0.40396409569067054
2017-01-15,Paid,Teaching and Learning,794,0.008062223305308477
2017-01-15,Paid,Translating,699,0.0070975996100889486
2017-01-15,Paid,Well-being,461,0.004680963405223184
2017-01-16,Free,Cognitive Development,8171,0.0512880062266188
2017-01-16,Free,Education Management,4337,0.02722262672926762
2017-01-16,Free,Licensing Exam,10738,0.06740063772627984
2017-01-16,Free,Non-Education,35867,0.22513118581937783
2017-01-16,Free,Parents,3216,0.02018629641718346
2017-01-16,Free,Preschool,10037,0.0630005774686786
2017-01-16,Free,Professional & Career,1720,0.01079615355645384
2017-01-16,Free,Subject Learning,69979,0.43924652891109495
2017-01-16,Free,Teaching and Learning,15251,0.09572798714504507
2017-01-16,Paid,Education Management,1075,0.011028695125829716
2017-01-16,Paid,Entertainment,10258,0.1052393996286151
2017-01-16,Paid,Hobby,8597,0.08819878325279822
2017-01-16,Paid,Licensing Exams,20535,0.2106737250315472
2017-01-16,Paid,Parents,554,0.005683625209032245
2017-01-16,Paid,Preschool,14811,0.1519497707057339
2017-01-16,Paid,Professional,782,0.00802273450083613
2017-01-16,Paid,Subject Learning,38849,0.3985616529705662
2017-01-16,Paid,Teaching and Learning,787,0.008074030757235336
2017-01-16,Paid,Translating,722,0.0074071794240456335
2017-01-16,Paid,Well-being,503,0.005160403393760323
2017-01-17,Free,Cognitive Development,7889,0.049578622557676234
2017-01-17,Free,Education Management,3977,0.0249935583612471
2017-01-17,Free,Licensing Exam,10421,0.06549104140873926
2017-01-17,Free,Non-Education,37045,0.23281025131817926
2017-01-17,Free,Parents,3055,0.019199225746444528
2017-01-17,Free,Preschool,10434,0.06557274024170286
2017-01-17,Free,Professional & Career,1649,0.010363182735151237
2017-01-17,Free,Subject Learning,70078,0.44040698587867094
2017-01-17,Free,Teaching and Learning,14573,0.09158439175218859
2017-01-17,Paid,Cognitive Development,11,0.00011388460383687583
2017-01-17,Paid,Education Management,1032,0.010684446469059623
2017-01-17,Paid,Entertainment,10481,0.10851132116493596
2017-01-17,Paid,Hobby,8310,0.08603464162585801
2017-01-17,Paid,Licensing Exams,19039,0.19711354295002537
2017-01-17,Paid,Parents,472,0.0048866848191823084
2017-01-17,Paid,Preschool,13674,0.14156891571504002
2017-01-17,Paid,Professional,868,0.008986530557309838
2017-01-17,Paid,Subject Learning,40154,0.4157202165878102
2017-01-17,Paid,Teaching and Learning,724,0.007495677561627101
2017-01-17,Paid,Translating,1141,0.01181293936162503
2017-01-17,Paid,Well-being,683,0.007071198583689654
2017-01-18,Free,Cognitive Development,7750,0.04874857685606275
2017-01-18,Free,Education Management,4008,0.025210876908270903
2017-01-18,Free,Licensing Exam,10433,0.06562501965668421
2017-01-18,Free,Non-Education,36707,0.2308921304071607
2017-01-18,Free,Parents,2964,0.018643971845338062
2017-01-18,Free,Preschool,10124,0.06368136672139088
2017-01-18,Free,Professional & Career,1498,0.009422628145855741
2017-01-18,Free,Subject Learning,71286,0.44839884513048894
2017-01-18,Free,Teaching and Learning,14209,0.08937658432874782
2017-01-18,Paid,Cognitive Development,31,0.00032890199781439316
2017-01-18,Paid,Education Management,1203,0.012763519463571451
2017-01-18,Paid,Entertainment,9905,0.10508949317263111
2017-01-18,Paid,Hobby,7466,0.07921233276394385
2017-01-18,Paid,Licensing Exams,19323,0.20501204205701676
2017-01-18,Paid,Parents,327,0.003469385589848599
2017-01-18,Paid,Preschool,12782,0.1356137205181798
2017-01-18,Paid,Professional,999,0.010599132123115444
2017-01-18,Paid,Subject Learning,39771,0.42196004371213647
2017-01-18,Paid,Teaching and Learning,453,0.004806213064836132
2017-01-18,Paid,Translating,1436,0.01523558931811189
2017-01-18,Paid,Well-being,557,0.005909626218794097
2017-01-19,Free,Cognitive Development,7523,0.04712182900093956
2017-01-19,Free,Education Management,4943,0.03096147823363608
2017-01-19,Free,Licensing Exam,10538,0.06600689007203257
2017-01-19,Free,Non-Education,34802,0.21798935170685876
2017-01-19,Free,Parents,3114,0.019505167554024427
2017-01-19,Free,Preschool,9149,0.05730660820544942
2017-01-19,Free,Professional & Career,1695,0.010616974632007517
2017-01-19,Free,Subject Learning,73312,0.4592045098653304
2017-01-19,Free,Teaching and Learning,14574,0.09128719072972126
2017-01-19,Paid,Education Management,1260,0.012828736369467608
2017-01-19,Paid,Entertainment,10566,0.10757811784110693
2017-01-19,Paid,Hobby,8079,0.08225663581661016
2017-01-19,Paid,Licensing Exams,22409,0.22815805817730128
2017-01-19,Paid,Parents,517,0.005263854526202185
2017-01-19,Paid,Preschool,13658,0.1390594296303084
2017-01-19,Paid,Professional,740,0.007534337232861928
2017-01-19,Paid,Subject Learning,38385,0.39081829011270963
2017-01-19,Paid,Teaching and Learning,634,0.006455094331938463
2017-01-19,Paid,Translating,1482,0.015089037539326186
2017-01-19,Paid,Well-being,487,0.004958408422167242
2017-01-20,Free,Cognitive Development,3059,0.04583732917765524
2017-01-20,Free,Education Management,2457,0.03681671062095421
2017-01-20,Free,Licensing Exam,5790,0.08675976983936706
2017-01-20,Free,Non-Education,12729,0.19073663390074322
2017-01-20,Free,Parents,684,0.010249340685686885
2017-01-20,Free,Preschool,3168,0.047470630544234
2017-01-20,Free,Professional & Career,680,0.010189403020858308
2017-01-20,Free,Subject Learning,31219,0.4677984895708463
2017-01-20,Free,Teaching and Learning,6950,0.10414169263965475
2017-01-20,Paid,Education Management,237,0.005754103136835971
2017-01-20,Paid,Entertainment,4789,0.11627172962998931
2017-01-20,Paid,Hobby,3583,0.08699135670583664
2017-01-20,Paid,Licensing Exams,7514,0.1824317762455084
2017-01-20,Paid,Parents,492,0.011945226765077206
2017-01-20,Paid,Preschool,8111,0.19692628921044963
2017-01-20,Paid,Professional,382,0.009274545984267262
2017-01-20,Paid,Subject Learning,15248,0.37020491405263667
2017-01-20,Paid,Teaching and Learning,218,0.005292803729241527
2017-01-20,Paid,Translating,316,0.007672137515781295
2017-01-20,Paid,Well-being,298,0.007235117024376032
2017-01-21,Free,Cognitive Development,7871,0.04931395275985214
2017-01-21,Free,Education Management,5047,0.03162082576279682
2017-01-21,Free,Licensing Exam,11358,0.07116095482739176
2017-01-21,Free,Non-Education,34585,0.216684418269532
2017-01-21,Free,Parents,3204,0.02007393020487438
2017-01-21,Free,Preschool,8372,0.052452853831213585
2017-01-21,Free,Professional & Career,1613,0.010105883090031954
2017-01-21,Free,Subject Learning,71881,0.4503539878453731
2017-01-21,Free,Teaching and Learning,15679,0.09823319340893427
2017-01-21,Paid,Education Management,1063,0.011278993272924049
2017-01-21,Paid,Entertainment,10271,0.1089807524987798
2017-01-21,Paid,Hobby,7588,0.08051270080427816
2017-01-21,Paid,Licensing Exams,22478,0.23850349086433376
2017-01-21,Paid,Parents,491,0.005209770175922585
2017-01-21,Paid,Preschool,12524,0.13288627634064046
2017-01-21,Paid,Professional,1032,0.010950066846338306
2017-01-21,Paid,Subject Learning,36377,0.38597924580353543
2017-01-21,Paid,Teaching and Learning,560,0.005941896738323112
2017-01-21,Paid,Translating,1266,0.013432930840566178
2017-01-21,Paid,Well-being,596,0.006323875814358169
2017-01-22,Free,Cognitive Development,7466,0.04718209279692615
2017-01-22,Free,Education Management,4971,0.031414704432563605
2017-01-22,Free,Licensing Exam,11541,0.07293444052629583
2017-01-22,Free,Non-Education,33875,0.21407626486684614
2017-01-22,Free,Parents,2983,0.01885135049735209
2017-01-22,Free,Preschool,7142,0.0451345441676462
2017-01-22,Free,Professional & Career,1493,0.009435154640478267
2017-01-22,Free,Subject Learning,72803,0.4600854409181107
2017-01-22,Free,Teaching and Learning,15964,0.10088600715378102
2017-01-22,Paid,Education Management,946,0.009806563970725437
2017-01-22,Paid,Entertainment,10319,0.10697033151576721
2017-01-22,Paid,Hobby,7916,0.08206000041465386
2017-01-22,Paid,Licensing Exams,22074,0.22882673688138827
2017-01-22,Paid,Parents,725,0.007515601351771609
2017-01-22,Paid,Preschool,13399,0.13889867932743144
2017-01-22,Paid,Professional,947,0.009816930317417536
2017-01-22,Paid,Subject Learning,37506,0.3888001990338565
2017-01-22,Paid,Teaching and Learning,712,0.007380838844774325
2017-01-22,Paid,Translating,1172,0.012149358323139759
2017-01-22,Paid,Well-being,750,0.007774760019074078
2017-01-23,Free,Cognitive Development,7595,0.048059582492264274
2017-01-23,Free,Education Management,4711,0.029810229509026596
2017-01-23,Free,Licensing Exam,11394,0.07209886542684123
2017-01-23,Free,Non-Education,34964,0.22124492985642238
2017-01-23,Free,Parents,2906,0.018388564413761684
2017-01-23,Free,Preschool,9825,0.062170559313561094
2017-01-23,Free,Professional & Career,1429,0.009042415191763745
2017-01-23,Free,Subject Learning,70600,0.44674213613612346
2017-01-23,Free,Teaching and Learning,14609,0.09244271766023553
2017-01-23,Paid,Education Management,1185,0.012158210639716822
2017-01-23,Paid,Entertainment,11490,0.11788847278510234
2017-01-23,Paid,Hobby,9297,0.09538808803160109
2017-01-23,Paid,Licensing Exams,21859,0.22427538090596624
2017-01-23,Paid,Parents,646,0.006628020314984866
2017-01-23,Paid,Preschool,14035,0.14400041040373468
2017-01-23,Paid,Professional,873,0.008957061509259734
2017-01-23,Paid,Subject Learning,35936,0.3687067152311086
2017-01-23,Paid,Teaching and Learning,531,0.005448109577797158
2017-01-23,Paid,Translating,1077,0.01105012055609706
2017-01-23,Paid,Well-being,536,0.005499410044631406
2017-01-24,Free,Cognitive Development,7010,0.044712906147546215
2017-01-24,Free,Education Management,4492,0.028651979231779968
2017-01-24,Free,Licensing Exam,11410,0.07277806835142686
2017-01-24,Free,Non-Education,35895,0.22895431757006723
2017-01-24,Free,Parents,2443,0.015582543469109186
2017-01-24,Free,Preschool,10105,0.06445419637959407
2017-01-24,Free,Professional & Career,1346,0.008585388256005307
2017-01-24,Free,Subject Learning,70688,0.45087958769725345
2017-01-24,Free,Teaching and Learning,13389,0.08540101289721772
2017-01-24,Paid,Education Management,881,0.009232187955190879
2017-01-24,Paid,Entertainment,10900,0.11422343781110168
2017-01-24,Paid,Hobby,9363,0.09811688515828854
2017-01-24,Paid,Licensing Exams,19710,0.20654531736301046
2017-01-24,Paid,Parents,491,0.005145294308738617
2017-01-24,Paid,Preschool,14224,0.14905634673624865
2017-01-24,Paid,Professional,630,0.006601905121192115
2017-01-24,Paid,Subject Learning,37340,0.39129386861160886
2017-01-24,Paid,Teaching and Learning,466,0.004883313946786549
2017-01-24,Paid,Translating,965,0.010112441971349827
2017-01-24,Paid,Well-being,457,0.004789001016483804
2017-01-25,Free,Cognitive Development,8210,0.05190223919282851
2017-01-25,Free,Education Management,4522,0.028587323462846596
2017-01-25,Free,Licensing Exam,11187,0.07072233250306609
2017-01-25,Free,Non-Education,35177,0.22238307772060031
2017-01-25,Free,Parents,2757,0.017429290311160563
2017-01-25,Free,Preschool,9940,0.06283900823102502
2017-01-25,Free,Professional & Career,1364,0.008622978594277478
2017-01-25,Free,Subject Learning,69886,0.441807538152255
